Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
72;02-04-2025;Decreto Numero;;;;;;UTF-8m_inf.A866FAA.REG_DECRETI_R_.0000072.02-04-2025.pdf;Decreto numero 72 del 2 aprile 2025
136;21-04-2020;Decreto Numero;;;;;;_ALLEGATO.pdf;Decreto numero numero 136 del 21_04_2020
136;21-04-2020;Decreto Numero;;;;;;M_DIP.DIP_TRASP.REG_DECRETI(R).0000146.21-04-2020.pdf;Decreto numero numero 136 del 21_04_2020
367;28-11-2019;Decreto Pagamento;;;;;;rd 367-19.pdf;Decreto pagamento del 28_11_2019 n_ 367
;;Decreto Presidente;;;;;;DPCM.pdf;Decreto Presidente Consiglio dei Ministri del 02_1
1;;Decreto Presidente;;;;;;DPCM 115 del 24-06-2021.pdf;Decreto Presidente Consiglio dei Ministri numero 1
1;;Decreto Presidente;;;;;;DPCM 190 del 23-12-2020.pdf;Decreto Presidente Consiglio dei Ministri numero 1
1;;Decreto Presidente;;;;;;DPCM 191 del 23-12-2020.pdf;Decreto Presidente Consiglio dei Ministri numero 1
;;Decreto Presidente;;;;;;DPCM 11 dicembre 2023.pdf;Decreto Presidente Consiglio Ministri  del 11_12_2
;;Decreto Presidente;;;;;;DPCM MODIFICA ART. 6  DPCM 17.04.2019 - Attestazione visto-signed.pdf;Decreto Presidente Consiglio Ministri  del 11_12_2
;;Decreto Presidente;;;;;;DPCM_17 aprile 2019.pdf;Decreto Presidente Consiglio Ministri  del 11_12_2
;05-08-2020;Decreto Presidente;;;;;;Decreto_Presidente_ Consiglio_Ministri_05-08-2009.pdf;Decreto Presidente Consiglio Ministri del 05_08_20
;05-08-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_05-08-2009_all_1.pdf;Decreto Presidente Consiglio Ministri del 05_08_20
;09-02-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_09-02-2009_all_1.pdf;Decreto Presidente Consiglio Ministri del 09_02_20
;09-04-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_09-04-1998_all_1.pdf;Decreto Presidente Consiglio Ministri del 09_04_19
;10-11-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_10-11-1998_all_1.pdf;Decreto Presidente Consiglio Ministri del 10_11_19
;17-03-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_17-03-1998_all_1.pdf;Decreto Presidente Consiglio Ministri del 17_03_19
;19-01-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_19-01-2000_all_1.pdf;Decreto Presidente Consiglio Ministri del 19_01_20
;;Decreto Presidente;;;;;;DPCM 1_12_2017 Linee guida indirizzi e criteri Pianificazione spazio marittimo.pdf;Decreto Presidente Consiglio Ministri del 1° dicem
;21-11-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_21-11-1996_all_1.pdf;Decreto Presidente Consiglio Ministri del 21_11_19
;21-12-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_21-12-1995_all_1.pdf;Decreto Presidente Consiglio Ministri del 21_12_19
;21-12-2020;Decreto Presidente;;;;;;Allegato_10_Piano della qualità e dell'ambiente.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_11_Previsioni di traffico al 2044.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_12_Obiettivo di efficientamento organizzazione.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_13_Costi incrementali del primo sottoperiodo tariffario 2012 2016.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_14_Beni riscattati in sede di privatizzazione.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_15_Contributo pubblico previsto alla data di privatizzazione di ADR.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_16_CIN all'anno base del primo sottoperiodo tariffario.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_17_Valore dei parametri tariffari K per ciascuna annualita del primo sottoperiodo tari.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_18_Previsione oneri incrementali legati alla realizzaz terminal 4 Ovest.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_19_Schema di dichiarazione di cui al dpr 445 2000 per le componenti tariffarie K e V.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_1_Requisiti_di_solidita_patrimoniale.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_20_Valore del correttivo addizionale per il primo periodo di regolaizone tariffaria.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_21_Aliquote d ammortamento da utilizzare ai fini tariffari.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_22_Investimenti per cui e accordato il WACC.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_23_Valore del WACC reale pre-tax da applicarsi nel primo sottoperiodo tariffario.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_24_Valore del parametro X attribuito a ciascun servizio regolamentato.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_25_Schema di documento ex art 23.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_26_Determinazione indebitamento finanziario netto.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_3_Piano economico-finanziario.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_5_Elenco elaborati previsti per la predisposizione del piano di sviluppo aeroportuale.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_6_Disciplina per le penali.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_7_Articolazione dei servizi regolamentati.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_8_Cronoprogramma degli interventi.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Allegato_9_Tariffe.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Atto_aggiuntivo_27-12-2012.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Convenzione_contratto_25-10-2012.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;21-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_21-12-12.pdf;Decreto Presidente Consiglio Ministri del 21_12_20
;23-03-2019;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_23-03-1989_all_1.pdf;Decreto Presidente Consiglio Ministri del 23_03_19
;27-11-2020;Decreto Presidente;;;;;;DPCM nomina Commissario Straordinario Sistema Mose 29-11-2019.pdf;Decreto Presidente Consiglio Ministri del 27_11_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_1.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_10.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_11.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_12.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_13.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_14.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_15.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_16.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_17.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_18.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_19.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_2.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_20.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_21.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_22.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_23.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_24.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_25.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_3.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_4.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_5.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_6.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_7.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_8.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;28-12-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_28-12-2012_all_9.pdf;Decreto Presidente Consiglio Ministri del 28_12_20
;30-04-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_30-04-2012_all_1.pdf;Decreto Presidente Consiglio Ministri del 30_04_20
;30-04-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_30-04-2012_all_2.pdf;Decreto Presidente Consiglio Ministri del 30_04_20
;30-04-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_30-04-2012_all_3.pdf;Decreto Presidente Consiglio Ministri del 30_04_20
;30-04-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_30-04-2012_all_4.pdf;Decreto Presidente Consiglio Ministri del 30_04_20
;31-01-2020;Decreto Presidente;;;;;;Decreto_Presidente_Consiglio_Ministri_31-01-2014_all_1.pdf;Decreto Presidente Consiglio Ministri del 31_01_20
1360;;Decreto Presidente;;;;;;DPCM_PSNMS.pdf;Decreto Presidente Consiglio Ministri n_ 1360 del
136;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_136_24-03-2003_all_1.pdf;Decreto Presidente Repubblica numero 136 del 24_03
151;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_151_30-07-2012_all_1.pdf;Decreto Presidente Repubblica numero 151 del 30_07
184;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_184_02-07-2004_all_1.pdf;Decreto Presidente Repubblica numero 184 del 02_07
184;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_184_02-07-2004_all_2.pdf;Decreto Presidente Repubblica numero 184 del 02_07
204;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_204_27-04-2006_all_1.pdf;Decreto Presidente Repubblica numero 204 del 27_04
273;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_273_29-12-2007_all_1.pdf;Decreto Presidente Repubblica numero 273 del 29_12
320;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_320_24-04-2001_all_1.pdf;Decreto Presidente Repubblica numero 320 del 24_04
34;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_34_25-01-2000_all_1.pdf;Decreto Presidente Repubblica numero 34 del 25_01
431;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_431_09-10-1997_all_1.pdf;Decreto Presidente Repubblica numero 431 del 09_10
435;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_435_08-11-1991_all_1.pdf;Decreto Presidente Repubblica numero 435 del 08_11
445;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_445_28-12-2000_all_1.pdf;Decreto Presidente Repubblica numero 445 del 28_12
503;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_503_24-07-1996_all_1.pdf;Decreto Presidente Repubblica numero 503 del 24_07
554;;Decreto Presidente;;;;;;Decreto_Presidente_Repubblica_numero_554_21-12-1999_all_1.pdf;Decreto Presidente Repubblica numero 554 del 21_12
83;;Decreto Presidente;;7420;;ITOLO;;Decreto_Presidente_Repubblica_numero_83_29-05-2009_all_1.pdf;Decreto Presidente Repubblica numero 83 del 29_05
4;20-05-2019;Decreto Prezzi;;;;;;Decreto prezzi del 20.5.2019, n. 4.pdf;Decreto Prezzi n_ 4 del 20_05_2019
17;24-01-2022;Decreto Protocollo;;;;;;DECRETO_protocollo_000017_del_21-01-2022.pdf;Decreto protocollo 0000017 del 24 gennaio 2022
50;10-03-2020;Decreto Protocollo;;;;;;Decreto_protocollo_0000050_del 10-032020.pdf;Decreto protocollo 0000050 del 10_03_2020
76;29-03-2022;Decreto Protocollo;;;;;;allegato_istanza_accreditamento_def_0.pdf;Decreto protocollo 0000076 del 29 marzo 2022
76;29-03-2022;Decreto Protocollo;;;;;;Circolare_numero_15476_del_12-05-2022_0.pdf;Decreto protocollo 0000076 del 29 marzo 2022
76;29-03-2022;Decreto Protocollo;;;;;;Decreto_numero_0000076_del_29-03-2022.pdf;Decreto protocollo 0000076 del 29 marzo 2022
1;04-01-2022;Decreto Protocollo;;;;;;Decreto_protocollo_00001_del_24-05-2021.documento unico.pdf;Decreto protocollo 00001 del 04_01_2022 Documento
149;19-05-2022;Decreto Protocollo;;;;;;Decreto_Ministeriale_numero_149_del_19-05-2022 .pdf;Decreto protocollo 0000149 del 19 maggio 2022
170;26-04-2022;Decreto Protocollo;;;;;;Decreto_numero.0000170_del26-04-2022.pdf;Decreto protocollo 0000170 del 26 aprile 2022
204;20-05-2022;Decreto Protocollo;;;;;;Decreto_Dirigenziale _numero_204_del_20-05-2022.pdf;Decreto protocollo 0000204 del 20 maggio 2022
3;11-02-2020;Decreto Protocollo;;;;;;Decreto documento unico + allegato.pdf;Decreto protocollo 00003 del 11_02_2020
8;20-01-2022;Decreto Protocollo;;;;;;Decreto_protocollo_00008_del_20-01-2022.documento unico.pdf;Decreto protocollo 00008 del 20_01_2022 Documento
13;03-02-2021;Decreto Protocollo;;;;;;Decreto_protocollo_0013_del_03-02-2021.pdf;Decreto protocollo 13 del 03_02_2021
191;08-07-2020;Decreto Protocollo;;;;;;Dectreto_protocollo_191_del_08-07-2020.pdf;Decreto protocollo 191 del 08_07_2020
196;27-09-2021;Decreto Protocollo;;;;;;decreto_protocollo _196_del _27-09-2021.pdf;Decreto protocollo 196 del 27_09_2021 Documento un
211;18-05-2018;Decreto Protocollo;;;;;;decreto_protocollo_211_del_18-05-2018.pdf;Decreto protocollo 211 del 18_05_2018
234;10-12-2020;Decreto Protocollo;;;;;;Decreto_Dirigenziale_234_del_10-12-2020.pdf;Decreto protocollo 234 del 10_12_2020
248;03-08-2020;Decreto Protocollo;;;;;;Decreto_protocollo_248_del_03-08-2020.pdf;Decreto protocollo 248 del 03_08_2020
315;07-08-2018;Decreto Protocollo;;;;;;decreto_dirigenziale_315_del_07-08-2018.pdf;decreto protocollo 315 del 07_08_2018
34;26-02-2016;Decreto Protocollo;;;;;;decreto_dirigenziale-protocollo_34_26-02-2016.pdf;Decreto protocollo 34 del 26_02_2016
391;27-11-2020;Decreto Protocollo;;;;;;decreto_protocollo_0000391.del_27-11-2020.pdf;Decreto protocollo 391 del 27_11_2020
72;13-03-2019;Decreto Protocollo;;;;;;Decreto_numero_ 72 _del _13-03-2019..pdf;Decreto protocollo 72 del 13_03_2019
80;28-02-2019;Decreto Protocollo;;;;;;Decreto_numero_80_del_28-02-2019.pdf;Decreto protocollo 80 del 28_02_2019
440;13-10-2016;Decreto R_D_;;;;;;Decreto adozione programma triennale 2017-19.pdf;Decreto R_D_ 440 del 13_10_2016
;;Decreto Riparto;;;;;;Decreto riparto 2015.pdf;Decreto riparto 2015
;;Decreto Riparto;;;;;;Decreto riparto 2017.pdf;Decreto riparto 2017
;;Decreto N;;1178;;ITOLI;;decreto n.2.pdf;Direttiva Direttoriale - Assegnazione Obiettivi an
;;Decreto N;;1266;;;;decreto n.2.pdf;Direttiva Direttoriale - Assegnazione Obiettivi an
;;Decreto N;;1607;;ITOLO;;decreto n.2.pdf;Direttiva Direttoriale - Assegnazione Obiettivi an
;;Decreto N;;7001;;ITOLO;;decreto n.2.pdf;Direttiva Direttoriale - Assegnazione Obiettivi an
3;19-04-2017;Decreto N;;1178;;ITOLI;;decreto n.3.pdf;Direttiva Direttoriale n_ 3 del 19_04_2017
3;19-04-2017;Decreto N;;1266;;;;decreto n.3.pdf;Direttiva Direttoriale n_ 3 del 19_04_2017
3;19-04-2017;Decreto N;;1607;;ITOLO;;decreto n.3.pdf;Direttiva Direttoriale n_ 3 del 19_04_2017
459;18-11-2021;Decreto Investimenti;;;;;;Allegato 1-decreto investimenti annuale.pdf;DM 18 novembre 2021, n_ 459 - Investimenti - per i
;;Decreto Ministro;;7008;;ITOLO;;Decreto Ministro n 308 del 29 settembre 2022_0.pdf;Fondo per la progettazione di fattibilità delle in
;;Decreto Ministro;;7008;1;ITOLO;;Decreto Ministro n 308 del 29 settembre 2022_0.pdf;Fondo per la progettazione di fattibilità delle in
;;Decreto Ministro;;7008;2;ITOLO;;Decreto Ministro n 308 del 29 settembre 2022_0.pdf;Fondo per la progettazione di fattibilità delle in
;;DI;;;;;;Allegato_1_Decreto 43720 del 28-10-2024.pdf;FONDO SALVA OPERE - Secondo Piano di Riparto
;;DI;;7011;;;;Fondo Salva Opere-Saldo II Acconto Riparto_Decreto 43720 del 28-10-2024.pdf;FONDO SALVA OPERE - Secondo Piano di Riparto
1;07-01-2019;Decreto N_1;;;;;;- Linee Guida Decreto retrofit- prot. n4505 del 11.07.2019.pdf;Linee guida per decreto N_1 del 7 gennaio 2019 sui
1;07-01-2019;Decreto N_1;;;;;;Decreto misura rumore.pdf;Linee guida per decreto N_1 del 7 gennaio 2019 sui
;;Decreto 30;;7440;;;;Decreto 30 gennaio 2015.pdf;Programma per il recupero ai fini abitativi degli
;;Decreto 30;;7440;;ITOLO;;Decreto 30 gennaio 2015.pdf;Programma per il recupero ai fini abitativi degli
;;;;;;;;Allegato+1_Decreto.pdf;Rilevazioni delle variazioni percentuali, in aumen
;;;;;;;;Allegato+2_Decreto.pdf;Rilevazioni delle variazioni percentuali, in aumen
